232.45000000000002,334.77,267.19,429.53000000000003,193.02,343.74,140.79,177.68,363.28000000000003,250.46666666666664,145.3,253.53,194.04,112.501,170.65,69.41,139.11,116.42,436.0166666666667,220.85,181.33,192.76,304.87,383.44,338.3,182.19,431.43,198.78,162.656,470.40000000000003,268.52,278.44,519.75,260.46,139.04,187.68,123.98600000000002,237.98000000000002,255.4,370.12,889.1,249.21,440.16,696.85,301.5,210.13,195.70000000000002,195.74,129.43599999999998,149.71,153.89000000000001,345.06,236.84,186.73,101.33,116.68800000000002,166.41,301.64,287.72,1108.02,151.46,276.7,792.1,182.5,101.58900000000001,161.63,69.43,393.47,100.03599999999999,125.61399999999996,236.63,140.18,197.84
229.6,294.98,219.43,397.72,182.23,338.91,165.1,269.07,369.43,253.33333333333334,168.78,275.59000000000003,236.89000000000001,223.04700000000003,185.04,87.873,155.65,132.83,383.37,264.84000000000003,174.22,205.27,315.19,403.43,501.86,206.1,457.48,232.27,242.19,318.90000000000003,281.29,266.58,601.72,309.25,165.74,122.328,118.99600000000001,223.69,250.1,476.03000000000003,761.85,234.44,505.26,760.97,367.09000000000003,401.01,198.64000000000001,178,93.358,137.07,119.73299999999999,188.85,240.32,238.29,91.67599999999999,63.11800000000001,174.6,323.12,273.7,1033.32,157.54,395.575,538.1,185.63,117.723,173.21,73.52,360.32,121.147,123.5,347.99,163.09,224.69
226.87,306.59000000000003,264.91,450.47,176.97,382.84000000000003,176.45000000000002,263.56,373.95,360.575,171.05,174.315,170.31,187.874,168.74,80.756,137.43,121.025,335.64,262.26,180,179.13,312.99,383.07,527.63,217.28,440.08,237.07,201.67000000000002,335.92,240.89000000000001,332.74,548.03,249.72,235.59,93.123,126.94,238.15,214.35,477.3,571.5,228.72,429.96000000000004,594.66,282.13,588.78,205.5,180.27,133.773,159.38,198.23600000000002,178.61,202.92000000000002,282.78000000000003,93.437,71.86100000000002,170.57,372.93,290.40000000000003,1275.7,166.41,643.5,243.4,181.4,123.401,177.55,82.55,368.09000000000003,90.679,181.3,516.48,126.58,203.88
242.29,331,247.32,474.76,380.31,243.11,227.73000000000002,373.67,366.24,252.9,175.03,230.9,151.23,144.68,156.86,67.672,169.17000000000002,92.42800000000001,313.35,294.45,156.46,211.51,287.2,414.45,399.33,277.64,366.03000000000003,252.20000000000002,136.49,294.27,450.14,263.93,580.5600000000001,276.36,229.06,106.39,135.71,193.84,242.09,378.5,861.375,250.61,555.96,789.54,356.81,754.3100000000001,745.9,198.56,142.306,287.83,215.4,200.76,240.47,328.1,81.74,356.12,143.46,284.07,276.68,1260.16,166.49,342.73333333333335,293.68,194.98000000000002,130.6,148.85,70.689,386.06,107.546,166.11,495.98,148.03,243.13
292.84000000000003,300.36,229.8,444.72,180.76,244.84,247.88,308.21,399.84000000000003,251,182.41,219.20000000000002,182.43,205.446,145.45000000000002,83.935,181.8,113.46700000000001,312.85,307.94,174.04,197.92000000000002,328.31,344.48,390.07,233.06,395.68,323.46,138.91,261.3,437.44,276.57,549.22,282.76,147.77,102.286,128.33,199.1,234.67000000000002,387.88,926.3000000000001,464.1,426.89,782.63,299.28000000000003,376.86,745.9,241.16,114.08,167.42000000000002,104.853,249.07,203.86,182.32,87.339,387.25,147.38,315.08,322.16,1118.72,175.95000000000002,327.7,239.33,212.61,128.68200000000002,170.23,101.30099999999999,397,98.958,175.97,417.01,205.1,231.71
240.41,282.03000000000003,221.83,415.06,127.34200000000001,219.83,226.79,298.84000000000003,389.94,303.6,184.48,196.645,178.09,133.373,158.77,74.86,189.57,128.52,280.08,205.76,157.61,197.92000000000002,489.7,291.24,317.08,201.94,368.49,230.52,146.26,290.64,345.52,294.65000000000003,547.46,304.38,178.97,89.42699999999999,249.28,212.86,253.47,419.54,551.74,549.73,372.87,819.57,252.55,193.57,745.9,616.98,136.362,154.67000000000002,119.26700000000001,258.85,370.47,148.47,127.63000000000001,213.11,234.48000000000002,305.47,331.33,1107.4,144.06,466.26,230.65,208.68,252.96,202.97,76.915,389.99,101.625,172.62,143.08,131.46,332.02
248.47,228.32,225.28,419.37,133.77,226.28,228.1,253.64000000000001,567.45,319.83,156.654,368.5,158.29,135.05,169.04,110.93555555555554,161.97777777777776,129.43800000000002,277.3555555555556,240.61,165.42000000000002,195.09,406.03000000000003,318.21,373.04,197.09,299.62,307.15000000000003,154.64000000000001,312.44,310.38,261.93,548.57,275.64,137.9888888888889,90.64666666666668,194.1,202.44444444444443,273.33,324.76,537.25,369.94,454.66,830.1,247.76000000000002,193.14000000000001,745.9,430.8,158.37099999999998,193.75,332.73,303.01,215.04444444444445,172.18888888888887,211.685,183.01444444444442,240.74,383.32,285.35,1173.8,146.58,503.01,245.26666666666665,225.33,201.984,175.08,87.11,376.13,96.79299999999999,299.67777777777775,130.6,197.85,237.1
311.26,282.57,214.32,435.33,156.47,207.57,223.65,212.8,505.12,320.68,228.56,323.4714285714286,135.66,138.99,157.21,118.64,158.74,103.34700000000001,306.81,768.45,163.08,209.6,423.6,284.64,369.64,193.53,296.23,276.72,165.89000000000001,351.37,322.92,243.37,542.94,253.77,138.85,89.504,135.37,206.36,250.09,370.77,401.45,304.49,438.41,770.87,213.57,161.45000000000002,437.7555555555556,262.09000000000003,119.10000000000001,165.97,235.01,179.32,240.29,216.93,122.23900000000003,86.58099999999999,180.55,323.49,306.07,1022.53,159.56,653.475,284.58,228.57,179.488,177.23,70.65400000000001,380.36,94.76399999999998,224.03,154.68,309.97,196.62
239.65,245.67000000000002,272.15,408.5,127.349,276.05,217.26,220.8,204.63,279.95,391.09000000000003,282.3666666666666,180.47,132.59,157.93,89.88,154.05,107.348,344.27,852.33,165.73,188.11,400.24,298.98,358.57,194.4,292.79,215.01,157.1,426.46000000000004,347.08,261.76,512.05,260.26,142.34,83.7,125.94,203.12,242.11,243.49,513.5,210.11,373.18,721.23,319.38,188.14000000000001,219.56,221.91,176.383,211.76,144.35,270.08,227.17000000000002,157.29,67.513,83.32200000000002,248.87,318.3,293.77,1096.8500000000001,162.05,458.9333333333334,352.9666666666667,185.01,113.949,170.46,92.378,424.31,95.03600000000003,112.76,153.34,419.18,250.86
275.35,245.36,206.91,389.26,144.09,260.06,178.69,234.36666666666667,209.46,252.28,179.55,150.45000000000002,187.12,133.16,156.41,78.599,168.37,100.467,345.79,874.62,163.59,202.95000000000002,428.35,296.89,287.5,189.65,319.28000000000003,226.65,152.55,245.93,338.7,250.07,578.64,288.85,129.5,127.23800000000001,183.16,162.66,258.7,247.296,474.65672782005464,159.98,367.17,704.9,455.67,242.83,214.77,197.95000000000002,100.164,161.03,161.33,495.7,233.14000000000001,159.4,63.886,101.068,178.23,369.77,322.51,1321.2,154.46,701.9,265.8,191.13,204.89900000000003,330.63,82.095,447.87,166.51100000000002,118.31300000000002,153.52,439.19,143.95000000000002
