325,380,260,200,390,270,210,240,380,320,260,250,390,380,340,260,260,330,380,300,363.27604241926065,260,260,270,150,150,220,270,283.3680655329566,280,290,350,310,320,340,305.347887528711
330,380,280,200,400,260,220,270,380,340,210,230,360,390,330,275,270,260,390,280,363.17537108287627,260,253.9885861251899,250,150,160,250,260,283.7508045809464,280,250,350,300,290,320,290
349.9848365896482,390,270,200,390,270,230,240,370,350,230,210,360,390,330,270,270,310,350,297.7664033570938,372.23393174898666,280,260.0142529736289,260,160,140,230.92251026067373,270,280,260,260,340,310,290,334.8122871642571,310.73636354898605
340,350,250,200,390,280,200,250,390,360,230,200,320,390,330,280,300,320,370,290,366.450672272842,290,251.58274339142153,260,220,160,210,250,280,270,240,350,330,260,324.1090145723119,310
360,370,270,200,400,260,210,260,370,330,240,234.07634234829993,390,370,330,290,290,310,370,280,371.71677282662705,290,230,280,210,150,160,250,300,260,270,360,330,320,330,300
350,360,280,200,400,300,200,270,400,330,210,230,380,400,360,265,280,290,370,290,366.63243313404655,290,260,290,230,140,203.27345939114588,260,300,280,250,350,340,300,320,310
360,370,320,200,410,310,200,240,370,330,250,260,340,380,340,290,310,310,370,300,371.6904541269153,290,254.34434810718963,280,200,250,220,260,260,255,280,350,330,320,310,310
340,370,270,200,380,280,190,280,360,340,240,250,390,383.40601591748236,330,260,330,320,350,300,366.93425118458384,297.41056760007643,252.54601465336808,290,230,270,250,260,200,275,270,340,330,330,310,320.5381972162638
360,370,290,180,400,260,220,230,370,330,240,250,349.83404663681085,378.56008835772616,360,265,250,290,370,290,362.0129767244924,296.54632817918923,252.45565103909027,270,250,260,150,260,230,285,270,340,320,340,310,350
340,370,280,170,410,270,200,250,360,330,250,270,310,390,347.16514916299883,269.2810824739742,270,290,400,290,360,310,258.9788477532535,280,220,260,190,280,200,290,260,330,310,310,310,320
348.2189457705088,360,270,200,400,280,200,260,350,330,250,260,360,370,350,270,270,310,380,290,350,307.5804429808784,260,280,220,250,170,300,220,280,270,350,320,300,320,341.94834334593406
340,370,270,200,410,300,200,260,350,310,250,264.2078343253918,350,380,337.9369349517695,280,290,310,380,300,360,300,240,270,220,270,160,300,240,300,260,360,340,260,300,345
330,360,290,190,390,300,200.752336594517,230,360,310,250,280,344.55083722416794,370,350,240,290,310,320,290,355,300,256.18408048407895,270,200,260,150,300,230,285,250,340,320,280,310,310
330,350,260,190,400,260,205.94824778771795,250,360,310,250,270,340,360,330,230,250,390,350,300,340,300,259.2906680671529,250,200,250,150,280,250,290,270,360,300,300,310,360
340,360,300,200,390,250,211.31876549468376,250,350,330,250,260,360,370,320,250,290,380,300,301.99918603140526,320,310,261.9100342871088,270,250,260,190,290,250,275,260,340,320,310,320,375
310,350,300,170,440,290,230,270,360,300,250,270,370,380,340,241.71345359587747,250,380,260,300,330,310,280,270,200,270,150,280,250,280,280,350,310,320,320,360
370,350,290,200,412.64064882416545,270,212.0951063487572,259.9801014153661,350,320,240,270,370,380,330,240,300,280,230,302.88632293981505,350,310,257.57642634760487,270,250,260,205.3078833140349,290,260,280,270,360,290,350,320,340
336.589607245253,350,290,200,415.76009445665807,260,200,240,350,340,250,280,380,370,330,240,310,310,260,290,345,310,270,300,246.26978876772236,270,220,280,270,280,270,340,300,330,300,358.43690738707915
320,360,292.60800719741303,200,406.50648596949225,250,200,280,360,317.7299072895656,250,250,360,380,350,270,310,290,300,300,350,300,240,290,250,260,240,290,280,280,260,350,300,310,320,346.06123176486074
340,350,310,200,390,260,210,240,360,314.7158001316297,250,270,380,390,350,250,250,290,310,300,340,310,210,290,250,250,220,270,290,260,270,350,300,315,320,340
300,351.2598878336247,290,200,400,270,190,250,360,319.4190099559437,250,290,340,380,330,250,250,320,320,290,350,310,245.421984816228,300,250,260,240,290,290,300,260,360,310,340,320,350
310,358.19874097672795,294.55918580969967,200,430,270,210,280,360,326.53657418727107,260,274.53114563580556,320,380,330,260,280,370,340,300,345,330,260,300,250,250,180,290,290,290,250,330,320,350,310,350
300,340,284.3634584710963,200,410,260,202.14333315895638,260,342.88063444373694,318.24989857522996,250,263.15435014004083,380,380,320,250,290,310,320,300,340,310,252.02393126946055,260,250,270,210,280,300,280,260,360,310,300,330,340
310,370,270,200,400,250,210,260,320,321.27195595163704,260,260,350,380,320,260,270,290,340,290,345,300,260,290,250,260,150,270,296.9804119665598,290,290,350,330,280,310,320
318.90282252360157,350,290,200,420,280,208.53928035538016,280,340,323.73318387111306,260,250,300,380,330,265.00220957506116,280,300,350,300,350,320,290,290,250,265.79367428914935,200,276.7076407982618,290,290,270,340,320,250,320,344.008314189085
315.72577730048266,350,282.22622809894114,200,390,300,220,250,340,310,250,270,350,370,330,260,290,310,341.7496896193458,300,320,310,250,300,220,259.4236137934887,220,265.5414316037641,300,290,260,340,300,230,320,340
340,350,290,190,390,280,200,270,340,330,270,240,380,390,320,290,290,330,360,300,325,290,230,250,250,266.74489796354175,170,280,310,280,270,350,310,260,300,360
340,350,293.12252881094923,200,410,240,209.72563999900373,280,370,340,250,270,380,380,320,250,270,280,350,300,330,130,250,270,250,274.2735383947386,190,220,310,300,270,350,300,240,330,340
340,340,310,200,400,210,212.99753262119643,260,360,320,270,290,360,400,340,280,250,290,350,290,350,230,280,290.2134441053665,250,281.2212137565012,190,290,300,300,280,360,320,220,281.01036414930786,340
330,350,290,180,410,240,210,240,390,310,260,300,380,370,327.0903766597272,290,250,290,360,290,320,212.80916369537886,240,320,250,283.2178868338664,230,300,300,300,260,340,320,320,240,340
320,340,310,150,400,240,203.59466107234687,260,370,300,240,274.63344818278034,370,380,310,250,310,290.11037810017757,340,290,325,220,249.69768384639897,300,250,300,220,280,310,270,270,341.17823832847216,290,300,250,330
350,350,310,170,400,240,200,240,360,310,240,250,350,370,320,266.1040703635694,270.56484486694717,293.9495733341968,350,290,320,180,250,300,200,290,204.009343160583,260,300,280,240,341.55658424637284,300,250,260,320
335,345.11873707739306,300,180,430,240,220,280,380,300,240,290,380,360,320.13687310949086,271.5594182866591,260,300,350,290,320,241.86373694122193,270,280,250,270,230,280,310,270,260,347.4729081646085,300,200,258.5929292164897,323.2462720497994
290,340,300,200,430,240,220,240,360,313.8816947636499,240,290,400,390,340,280,280,300,340,280,320,257.68690115237723,260,280,250,270,150,250,310,260,260,348.5003051918843,260,260,270,320
320,340,310,200,440,240,190,250,350,330,280,300,420,400,301.83953875455546,270,310,300,340,290,330,260,210,280,250,290,220,250,280,270,270,348.8498817384405,270,220,260,310
240,340,300,130,429.3851125588672,250,190,300,360,320,280,260,380,390,310,250,280,330,360,300,350,300,240,280,250,280,260,270,300,250,260,343.51733856874404,250,300,280,310
300,350,310,130,433.96994362333066,260,160,280,370,320,290,290,382.9661489519557,380,270,260,280,320,350,295.6579128112551,335,310,240,280,250,270,220,270,280,260,260,346.8020965661461,270,350,290,330.44299841205856
310,340,300,130,434.12140083827023,250,140,270,370,310,280,290,390,360,250,290,300,300,320,296.2896235195897,345,300,245.67977110631418,270,200,260,235.2596195746383,260,290,250,270,346.74888933786644,250,250,280,340
240,350,290,200,418.2632038086961,270,160,240,360,330,280,300,350,370,260,280,310,290,310,290,350,292.9624861798675,250,300,180,260,222.78395781954438,260,281.8593585508366,240,260,331.7187513929009,240,250,260,330
310,330,290,200,424.61100861191744,270,170,260,340,390,260,280,350,380,250,260,300,310,300,290,345,300,250,290,200,250,250,260,290,250,250,339.86465371254445,290,250,280,345
320,320,290,200,417.00834533426297,260,160,250,340,380,270,275,330,360,260,300,320,310,310,290,350,300,240,280,200,250,220,240,290,250,270,334.96744128711134,300,270,280,370
310,330,290,170,422.5040111072062,290,130,240,348.0359544706752,420,260,281.16858079360924,320,380,250,280,330,320,300,290,340,310,250,270,150,260,260,270,296.71110998993555,250,260,340,270,280,270,320
330,350,310,170,420,260,210,250,330,390,260,270,320,400,290,278.83547948885143,300,340,320,290,335,310,230,290,200,280,210,260,310,270,270,340,330,250,280,350
300,340,290,200,416.7969439211689,250,190,230,340,310,250,270,350,400,280,260,320,310,316.50748084169993,290,310,308.260254866096,240,270,200,270,260,280,298.8583159219886,270,260,330,310,300,300,340
308.404243994161,330,310,200,410,260,200,240,370,290,270,271.7258966352953,350,370,300,273.6972084684069,309.53567527314584,320,320.29711007442137,290,320,300,240,275.9933279714296,200,260,150,280,296.27999462946593,280,240,360,310,320,300,310
311.2806813713769,350,280,200,410,260,200,240,340,360,260,300,300,380,300,280,320,380,335.4329564971139,290,330,300,240,270,200,270,213.06355054966718,280,303.808803563962,270,240,340,310,250,303.4124353384133,330
310,330,270,200,400,250,202.7152355378613,230,340,310,270,250,320,380,290,274.99428389093407,280,350,350,300,340,310,240,270,200,260,170,280,301.23178251213216,260,250,360,300,260,305.2206642935544,340
300,330,270,202.2191777701448,410,270,200,250,340,310,250,280,320,400,270,260,300,340,340,300,330,320,230,280,200,250,220,280,300,260,270,360,300,300,330,350
280,340,280,200,400,260,190,280,370,310,250,250,350,390,280,285,310,370,330,300,340,330,260,290,208.5421396074671,270,240,280,290,280,280,340,290,310,330,370
310,330,280,200,380,260,220,270,370,390,250,260,340,400,300,290,310,220,350,310,350,320,240,300,198.7551249502651,260,210,250,300,290,240,340,300,305,310,350
310,330,290,200,410,270,200,250,360,290,270,280,350,390,310,250,290,350,360,303.4541232849126,335,310,260,300,150,250,220,270,310,260,260,350,310,300,310,354.43643536908155
300,320,320,200,394.6248025928547,270,190,280,370,300,270,280,330,400,280,260,330,320,340,290,350,310,280,290,200,240,260,280,302.51394825749105,250,250,360,294.05411246030235,260,330,350
313.99009941977226,320,300,200,394.1164929669294,270,210,240,340,330,270,250,290,420,330,270,300,330,310,300,345,300,230,300,230,150,260,250,300,250,240,340,320,270,420,345
310,330,310,170,398.52240839375173,255,190,280,350,330,280,290,340,380,330,260,290,350,350,300,335,300,240,280,240,160,220,300,300,210,230,350,250,350,399.7400962229465,360
320,325.63249895245036,330,170,370,270,200,270,340,340,250,280,320,390,240,280,310,340,350,300,340,320,230,280,230,170,250,290,290,230,240,340,260,350,410,330
335,340,320,170,398.3694295084049,270,200,230,380,310,250,270,300,400,280,250,320,310,320,300,335,320,180,290,250,180,290,280,300,210,260,350,280,300,430,330
320,330,270,200,400,260,210,270,340,330,260,280,290,380,290,265.81084090762516,350,320,320,290,350,320,240,280,200,230,240,270,300,230,230,350,300,350,430,350
320,320,280,200,380,250,200,260,330,360,280,270,300,370,330,280,320,320,340,300,350,290,220,280,200,250,250,280,300,290,250,350,300,260,432.02848797013206,320
331.4526688008913,330,290,200,400,300,200,270,330,320,280,250,340,380,300,274.87055226044356,320,330,320,300,340,310,230,280,200,229.98300698187057,260,260,290,244.99686929672725,260,340,300,320,431.3074886779244,350
338.26636840911254,330,310,150,400,270,200,230,310,310,270,260,340,400,340,290,310,300,380,290,355,300,240,270,200,260,240,280,310,245.52592539943018,260,350,310,325,450,330
350,320,300,160,420,250,210,240,350,320,270,270,300,380,300,270,310,320,360,300,350,310,240,280,200,250,250,260,310,245.11142178639437,240,360,300,320,410,320.149401559145
350,340,310,165,420,266.3442706597414,220,290,330,340,270,260,340,380,310,280,300,310,350,290,335,310,270,290,220,270,250,300,310,247.9424612742845,250,370,320,350,440,330
340,350,310,160,410,270,210,270,370,300,250,270,310,370,200,290,320,290,350,290,340,320,240,280,200,260,250,310,300,242.21123772900214,260,360,320,250,420,330
330,350,400,160,390,280,230,240,370,310,260,260,340,390,230,284.0351351484369,320,300,300,300,335,320,200,290,230,270,270,290,300.18850962467803,250.31363499743233,240,360,310,200,370,319.7395501176722
340,340,350,160,380,270,220,260,360,326.30738127918636,270,260,331.7906186615237,370,230,280,340,300,380,290,325,310,200,280,240,264.726036308804,260,290,290,247.56517507154874,250,350,300,300,410,300
345.6081671422265,350,300,170,400,250,210,230,354.5122735937036,337.76468629476534,260,250,344.9802643064856,410,180,290,320,300,355.89060285067023,293.64388189562044,330,300,190,290,250,273.4529598345017,275.06334351850563,290,290,240.41867104190916,230,350,310,320,400.39010325304815,310
348.23735553344665,350,310,160,350,260,220,261.47287411119913,340,410,250,240,360,390,230,287.8417068712313,320,320,359.6157832137013,300,325,320.0762555764644,200,300,250,274.77414212169407,310,290,300,240.89631142965055,240,361.6710238565965,300,330,380,330
350,350,290,160,390,260,220,270,350,333.7672000520089,250,280,360,380,240,280,330,320,354.53128875513033,290,350,315.31825279489414,230,280,250,250,280,280,300,243.4520540201391,230,360,300,250,410,310
340,350,300,160,400,250,210,260,350,330,250,280,330,380,240,270,310,300,360,280,350,320,200,270,250,270,280,280,320,243.2841985291359,240,360,300,330,410,330
350,350,300,160,400,270,210,260,360,330,260,280,370.80985746034963,390,180,290,310,300,360,290,345,325.57186309588315,190,270,230,260,260,270,300,243.26673757499412,250,350,310,335,390,350
330,340,300,160,420,260,200,280,290,310,250,260,380,390,210,290,310,320,350,290,350,330,220,260,240,250,340,270,300,242.52089958736974,240,350,340,360,430,330
330,360,290,160,410,280,220,250,350,290,250,260,381.2037847882935,390,260,290,310,310,360,300,350,320,270,270,247.6510710739072,250,380,270,320,245.8570866534768,270,360,300,380,420,336.2995938297816
340,353.1071530955571,290,160,380,260,200,270,330,330,250,250,380,390,280,280,310,320,358.94835464817476,300,320,310,222.9077227043343,273.63762868316456,240.66978373665066,259.10312998136925,280,281.5295062350002,308.2274659006161,244.7997331980518,250,350,318.0280554569299,360,400,320
