33,48,70,15,50,36,54,45,40,86,34,39,53,54,50
35,63,44,16,53,24,59,59,51,59,51,37,50,64,63
38,45,29,19,65,25,45,60,32,73,43,32,36,54,45
30,65,36,18,71,22,56,55,70,62,53,27,39,45,65
31,58,24,14,54,29,80,53,41,79,76,43,40,60,65
30,64,55,15,73,29,57,89,63,88,86,33,34,43,82
36,90,29,16,50,27,59,61,82,112,63,47,40,62,46
45,64,40,20,56,18,70,91,52,114,81,32,48,56,104
34,58,26,15,72,16,57,60,73,111,56,36,42,44,33
37,36,40,22,34,27,100,74,104,59,83,36,43,44,51
31,43,32,19,43,29,40,69,70,60,46,28,36,44,43
34,33,89,16,77,20,38,68,55,78,48,22,76,37,34
37,58,58,34,48,48,42,54,59,96,59,24,34,46,41
30,41,63,21,71,23,45,50,88,68,91,27,53,50,82
25,38,61,26,48,23,47,60,37,71,63,35,65,59,27
24,44,52,38,86,20,34,39,84,77,73,30,35,41,36
25,55,43,24,94,17,31,56,58,76,67,31,66,43,31
24,33,34,29,65,19,42,34,83,81,76,29,43,40,38
24,48,38,16,47,17,57,44,80,77,74,49,33,31,45
24,41,40,20,42,25,52,52,63,88,83,43,37,25,34
52,51,42,19,47,41,35,95,76,74,35,29,58,19,49
28.62957978066153,45,31,19,40,31,38,35,70,101,72,19,46,20,58
28.197039225256074,56,30,21,46,28,40,27,61,88,106,16,41,18,25
26.733657690111322,58,27,17,46,14,41,43.580461791274054,63,92,65,51,48,24,23
30.708011189872312,53,38,17,45,18,57,43,112,76,88,44,43,27,22
29.737649821342146,77,66,10,46,29,56.58700223216304,31,68,70,62,32,54,34,25
22,85,27,7,70,22,62.10422506668968,45,46,87,73,32,51,22,28
31,40,40,9,71,30,138,23,44,104,51,34,59,32,24
32,56,94,10,76.9132740620373,28,51,20,53,77,29,43,59,52,29
23,45,73,10,82.58999816188197,42,43,40,49,69,35,41,61,51,30
22,42,19,19,84.39091477453245,27,59,34,92,93,45,43,48,52,27
26,61,21,10,84.97853993504805,12,32,34,153,67,38,43,82,47,35
19,52,19,9,168,12,66,41,70,85,38,30,68,45,29
16,67,20,9,144,13,51,64,68,86,68,27,44,30,20
19,34,29,11,65,14,54,63,69,71,29,38,53,42,17
31,39,21,10,32,11,31,63,69,92,37,30,61,44,12
25,39,20,7,44,35,33,35,56,86,24,39,71,58,26
46,56,18,10,47,12,47,34,62,47,34,31,85,65,22
15,65,19,8,53,10,77,42,55,37,21,27,56,72,22
18,86,20,7,44,41,67,24,59,36,25,30,52,55.0011949207344,16
26,44,33,9,42,12,46,25,61,38,27,21,79,54.43490808449909,20
25,90,29,11,45,9,43,58,56,78,29,23,74,48.06093281872419,61
31,29,34,8,49,22,59,50,56,31,44,24,70,49.79943391279259,33.32096136160269
30,72,41,9,37,9,68,62,63,45.50147197670895,60,48,64,43.6556953145465,34.65339974813053
20,61,64,16,50,14,62,31,52,42.09335867768607,70,33,81,42.68349949850546,33.91240858041206
33,29,38,24,53,54,47,27,53,42.23571834835849,54,17,50,65,37.36267860046586
39,32,51,10,74,19,45,16,54,38.74973350893798,44,12,65,27,74
27,57,33,8,30,22,53,16,52,42.82943670333274,51,22,53,26,40
32,65,30,20,34,11,56,28,48,42.99908336378508,20,20,44,27,35
15,47,43.97836455827276,17,45,14,53,15,57,39.493242685449225,23,25,71,41,16
13,38,42.90116718244143,31,61,20.97466584451194,47,32,47,40.70116307111313,36,19,77,27,28
12,48,35.85352181678477,13,67,18.583581647930426,58,27,52,39.58716551686546,33,22,67,24,35
12,97,51,53,66,24.42209687819894,53,73,58,42.61547670488715,22,19,49,36,20
22,74,43,23.779881865542635,67,20,44,58,66,42.87307022131073,25,15,39,64,26
18,55.39751640868527,47,24.310486066313317,57,11,46,43,88,42.64162281673925,35,16,45,55,24
31,54.37119927998469,24,64,52,16,45,33,84,44.66523065675032,41,23,36,42,31
19,53.73225076813358,24,16,48,49,41,21,103,47.35221528512966,37,14,29,49,39
21,49.81826758397461,39,13,90,28,59,18,102,32,46,21,186,37,22
23,51,32,10,70,13,42,37,86,54,23,19,62.271806644566226,29,39
19,60,19,12,67,14,49,36,62,81,29,21,57.3136548879353,33,22
25,38,33,14,43,13,50,26,48,52,26,23,59.31677724509201,34,21
44,27,24,10,53,22,54,30,50,39,114,25,41,35,28
38,38,24,8,43,11,41,47,106,57,27,26,34,32,21
31,41,62,17,53,12,79,47,95,54,37,25,42,47,29
32,41,41,17,53,13,41,43,62,64,29,23,42,77,62
36,48,40,10,60,12,37,27,95,47,101,41.46815423956007,74,64,25
38,42,25,14,68,9,45,44,38,63,77,218,59,93,53
27,39,22,16,54,10,48,43,29,52,68,20,57,41,37
37,67,19,6,54,12,44,55,29,73,55,10,59,65,63
17,49,27,7,65,10,66,30,33,94,86,10,79,48,48
17,42,20,6,61,17,49,45,37,59,75,10,53,57,47
36,35,57,7,41,12,54,36,43,19,42,9,58,67,31
26,55,32,7,50,16,51,36,45,21,24,30,65,76,29
20,50,31,8,61,87,68,53,67,13,31,49,43,54,26
16,72,37,8,72,22,51,55,35,27,20,22,15,53,23
20,57,44,10,49,23,72,44,38,48,31,18,14,41,25
16,32,46,8,27,27,98,42,55,55,20,22,13,60,75
17,59,45,7,36,25,58,35,50,55,30,31,15,50,54
18,40,39,6,73,25,49,29,61,91,34,28,14,70,48
37,37,47,7,59,34,48,37,135,95,38,29,12,43,32
26,45,36,6,47,25,56,47,127,112,68,14,18,48,54
30,67,37,6,31,22,80,35,35,71,38,11,65,58,37
20,50,38,9,43,16,79,77,31,80,27,13,41,56,44
23,52,29,11,48,28,52,27,49,125,86,11,25,46,66
47,52,60,9,56,37,76,49,30,67,67,11,35,22,81
29,64,39,11,53,39,35,96,76,90,76,13,40,26,76
64,48,48,12,92,44,26,88,37,77,70,11,30,45,45
53,85,43,14,47,37,24,38,18,94,59,31,44,30,38
29,58,44,13,49,32,20,58,19,48,117,17,42,38,89
30,63,32,12,43,20,59,68,19,40,134,27,20,59,49
29,122,34,16,49,20,26,70,44,47,125,31,19,39,54
42,60,29,13,47,14,24,96,44,33,158,32,15,45,79
25,44,36,11,49,21,48,69,25,31,96,25,17,45,38
38,71,31,17,52,14,42,51,18,33,44,28,69,39,25
34,106,30,16,60,30,25,34,21,53,78,38,33,50,26
58,109,38,17,39,29,97,82,31,78,107,40,19,39,24
24,57,31,19,36,40,46,80,22,64,112,27,20,54,28
25,80,29,18,43,25,24,63,49,72,112,49,18,24,83
57,62,33,16,40,19,40,61,34,85,191,17,20,21,114
33,80,50,11,38,15,28,61,24,100,177,11,25,24,72
29,66,73,17,42,18,41,63,26,71,92,25,29,21,83
40,51,88,27,45,16,30,159,28,80,97,12,29,20,92
41,58,64,16,42,16,33,86,25,78,68,13,35,23,55
58,144,47,17,45,29,69,76,50,86,97,18,71,68,31
24,86,52,14,32,50,26,92,35,93,57,19,69,156,65
24,83,34,17,37,39,29,74,39,124,52,15,40,84,97
43,80,58,12,39,52,27,83,26,73,53,23,42,60,102
64,84,59,13,43,59,47,39,55,87,52,15,57,91,82
62,73,65,14,52,53,34,34,44,121,135,16,80,40,98
49,133,51,16,48,56,32,34,25,82,114,14,35,37,109
38,141,62,28,54,20,113,34,22,76,87,25,73,71,81
32,83,57,27,51,15,50.064833308645866,29,26,57,78,18,49,52,41
29,86,57,23,63,20,52.59718557016588,32,76,54,78,25,71,49,31
45,100,58,25,43,19,49.60418315563508,30,47,128,79,31,100,52,28
33,56,76,21,39,22,55,32,53,100,75,21,59,66,28
46,67,51,22,33,18,46,41,34,96,105,19,48,54,28
28,79,43,24,32,53,44,36,54,128,198,25,70,64,29
24,132,47,33,25,31,42,116,72,127,179,27,58,54,30
24,44,47,42,30,29,51,62,41,111,157,29,28,105,32
21,62,47,25,35,30,36,38,138,104,111,17,30,65,33
28,81,50,27,41,35,48,61,108,129,93,24,38,101,31
42,87,48,22,80,72,43,110,62,131,89,14,38,58,104
28,73,78,30,60,65,36,90,39,123,85,13,38,46,91
25,97,54,39,52,42,42,98,105,151,92,17,35,37,59
64,125,47,31,53,53,61,132,76,86,155,11,61,44,95
65,88,90,17,55,42,29,118,38,132,67,12,100,41,70
54,156,76,33,40,31,37,80,30,90,151,38,98,40,83
69,66,75,24,59,38,51,96,29,143,128,32,76,86,71
104,60,46,16,80,29,40,66,60,96,195,20,87,69,43
43,60,72,16,59,23,44,69,46,80,111,14,100,63,41
75,59,63,22,43,24,44,72,30,89,106,27,66,51,45
38,65,56,15,39,25,112,48,52,136,121,41,55,78,49
46,182,65,29,52,32,67.85460206835413,104,30,145,104,31,65,86,96
35,78,56,39,39,65,33,40,29,110,142,34,96,101,89
50,121,61,31,67,35,74.18845624847121,51,24,127,158,33,80,62,90
51,52,53,32,35,34,70,60,49,122,170,27,58,62,89
44,46,55,35,59,46,137,81,49,149,208,41,55,71,53
99,97,41,43,33,47,106,62,70,99,121,42,56,163,99
62.312846006533555,61,54,34,25,95,54,114,57,123,129,30,108,73,111
61.206141708137366,68,47,25,82,48,72,96,86,89,92,25,71,96,128
54.425718533590654,73,56,35,51,57,65,75,41,109,134,30,117,66,123
56.99071368881674,78,64,47,34,73,86,77,78,101,124,24,95,64,109
129,80,47,40,74,58,50,70,61,95,70,17,102,49,122
25,157,46,31,38,44,79,125,77,77,56,14,75,96,68
35,61,49,28,37,81,66,98,63,78,63,29,104,68,131
25,64,46,37,46,47,78,72,50,133,45,33,101,90,58
37,64,50,32,46,48,56,118,60,242,42,33,100,56,50
39,73,45,42,47,80,81,51,89,92,54,33,110,51,49
39,65,41,30,24,33,91,67,60,96,46,23,106,40,77
47,45,42,37,31,59,87,46,60,115,53,25,113,63,85
36,115,51,25,50,39,79,35,85,118,52,19,78,67,130
34,118,45,21,49,17,78,61,75,125,117,17,76,58,111
32,52,58,68,18,41,72,88,142,118,84,17,54,45,66
32,52,93,74,22,33,100,59,82.74916394201784,179,116,17,50,47,123
31,55,72,38,25,48,130,64,85.00451906103189,121,78,75,93,60,53
30,54,43,58,20,30,103,52,71,106,60,35,54,46,60
50,64,39,32,21,22,129,107,94,105,98,27,69,59,64
41,58,41,25,29,45,84,65,77,100,135,41,73,53,58
38,140,48,28,26,19,136,37,82,82,143,48,50,90,92
39,110,40,20,28,26,53,187,67,84,125,40,63,82,77
