141.7,118.7,82.8,511.2,1050.6,181.2,115.4,71.9,53.9,822.3,250.9,418.7,397.5,114.1,215.5,555.8,252.2,101.7
129.4,109.6,100.8,742.1,991.4,157,115.8,74.6,84.8,845.7,240.8,408.6,405.2,116,214.8,566.6,246.9,103.9
123.5,92,87.3,743.6,940.8,194.7,131.6,68,75.4,868.7,228.7,388.2,437.2,113.7,213,578.9,249.7,108.8
131.5,100,92.1,718.2,897.4,193.2,133.2,68.2,78.2,854.1,236.1,372,416.5,110.9,213.1,574.1,256.4,108
126.8,108.9,94.7,732.6,839.2,162.7,130.4,62.2,77,804.7,234.9,340.8,401.4,106.1,208.1,586.6,270.3,109.3
119.9,124.7,84.2,717,792.4,157.7,131.9,63.3,70.4,778.8,267,324.5,394.2,107.1,204.6,565.8,294.3,109.1
118.5,127.9,89.1,577.8,780.9,161.4,129.9,67.9,64.9,768.5,302.7,352.3,427.9,107.5,212.1,535.2,284.4,105
115.6,130.2,98.6,521.3,787.6,157,121.4,71.5,74,732.2,283.8,332.3,432.9,96.6,210.7,527.6,278.4,111.4
118.4,134.9,94.4,619.1,774.8,152.9,125.3,74.5,78.9,725.6,298.8,277.7,448.8,98.7,196.6,592.8,302.1,107.9
114.8,131.5,77.9,559,788.1,144.8,136.9,72.5,73.1,755.5,288.3,248.3,435.1,95.9,198.4,614.7,309.9,103
129.8,139.5,117.5,650.4,803.3,137.3,138,66.9,88.6,744.5,293.2,240.9,412,92.7,201.5,645.7,314.3,98.9
124.8,165.3,119.8,665.7,812.6,136.9,148.4,60.7,82.4,735,290.7,233.7,393.3,92.1,206.5,601,288.8,102.8
112.3,130,120.7,689.8,802.3,133.5,155.8,50,76.7,720.5,295.1,253.4,400.8,90.4,206.5,551.8,282.9,106.5
119.9,124.5,104.4,715.9,810.9,159.6,157.5,51,57,683.9,348.8,265.9,420.6,86.8,207.5,589.8,309.4,96.2
123.2,118.4,125,766,780.9,207.4,158.5,56.6,58.6,722.8,350.6,268.9,424.4,92.5,201.5,592,354,79.5
128.7,109.4,113.3,806.3,786.6,229.2,158.5,61.7,86,732.7,345.7,274,408.7,97.4,201.4,594.1,386.2,73.7
126.2,121.7,107.5,945.4,798.2,213.6,160.9,59,101.6,841.3,352.4,258.5,401.5,97.4,197.4,629.5,382.7,80.7
130.6,123.3,90.3,816.3,789.9,231.3,160.1,62.9,92.5,761.5,360.1,251.1,375.9,97.5,205.4,632.3,359,71.2
144.1,93.7,136.1,790.9,901.7,246,158,57,84.5,722.14,342.3,240.2,353.1,86.1,192.6,587.5,325.1,66.8
137.8,92.6,131.1,762,802.3,227.6,154.6,63.5,84,682.78,342.7,232.5,326.3,91,196.6,636,286.3,71.4
143.8,92.7,117.4,736.9,778.3,250,162.9,66.6,82.4,643.42,349.8,214.8,295.3,94,197.8,600.5,269.3,68.1
139.5,90.9,116.5,754.2,771.6,273.8,177.6,70.7,75,604.06,398.1,195,286.6,94,209.7,581.9,263.1,58.6
128.6,89.1,128.3,701.9,784,335.3,172,62.8,82.8,564.7,406.1,184.3,293.3,87.8,219.2,558.4,277.4,51.1
140.3,87.3,133.3,618.6,823.9,351.8,158.8,60,80.2,602,396.9,180.6,298.2,93.7,214.3,532.3,255.7,48.1
118.8,85.5,104.9,669.2,883,295.9,159.3,69.6,81.4,596.8,387.6,178.1,316.7,99.3,218,559.7,252.7,50.9
108.8,83.7,96.4,770.9,908.3,239.6,157.1,67,88.8,607.2,344.6,166.9,321.3,96.8,221.1,566.4,266.3,55.3
120.7,94.5,93,815,906.6,238.8,153.9,62.8,95.9,610.9,334.5,194,330.3,98.2,233,556.7,259.2,75
130.8,112.9,87.8,837.5,916.2,224.6,157.5,58.1,97.9,617.7,341,209.9,342.7,100.8,234,534.2,260.6,89.4
132.3,123.5,81.9,861.1,909.6,226.5,179.4,46.8,92.3,562.1,306.9,221.1,334.2,103.7,235.9,541.8,273,74.7
136,120.7,84.4,872.6,887.8,235.9,192.9,57.2,77.6,524.1,291.1,243.1,323.4,110,237.2,600.3,269.6,62.6
130.2,112.7,88.9,873.9,842.2,271.9,205.2,90.5,85,512.9,320.5,262,400.8,106.8,231.8,571.5,261.7,67.7
127.1,117.8,86.9,860.2,824,265.3,214.1,84.9,86,505.8,388.2,277.5,400.2,110,228.6,580.7,251.7,66.1
117.5,114.7,80.2,851.4,829.6,271.1,225.1,70.3,71.1,496,373.1,270,364.3,109.5,226.7,548.7,274.5,53
116.1,120.8,78.8,858.4,836.6,262.2,254.6,68.7,72.7,484.7,345.1,290.2,338.1,104.1,225.7,510.7,305.3,53.6
118.8,126.4,81.5,866.9,853.3,247.1,257.4,60.4,55.9,482,321.9,293.4,331.3,101.2,220.5,503.8,288.1,65.4
124.4,131.3,83.1,878.2,856.2,234.2,242.6,65.3,59.1,456.4,289.5,287.8,323.1,112.9,216.9,502.3,267.4,69.4
115.7,119,81,889,862.2,240.2,233.8,62,62,462.6,270.4,304,317.7,111.6,222.6,494.2,264.7,64.8
119.1,85.9,79.3,921.3,855.9,247.2,220.9,60.5,80.8,459.2,260.3,299.9,318.3,109.6,226.5,492.6,289.7,70
130,86.3,81.8,923.6,860.4,265.5,226.8,65.8,88.7,457.4,296.4,291.7,330.1,107.5,222,496.5,318.5,77.9
131.5,87.1,73.3,914.4,857.9,280.3,232.4,68,89.7,479.3,309.8,297.5,346.9,105.2,221.2,546.9,266.7,81.6
126.1,87.7,68.6,949.5,837.1,289.2,222.3,44.6,86.1,485.8,310,315.6,335.2,102.5,219.1,513.3,242.1,83.5
129.5,99.3,76.2,987.1,810.1,306,222.6,68,69.1,501.2,298.8,337.4,329.4,105.7,218.7,484.4,242.5,86.8
129.6,103.5,73,997.9,793.4,320.5,225.6,73.5,81.1,504.8,333.6,382.8,333.3,100.6,221.9,476.5,251.9,89.6
123,114.4,73,988.3,760.1,320.5,221.6,70.7,87.5,512,344.1,380.9,330.9,105.2,221.8,468.8,261.5,95.1
125.8,112.4,67,978.1,715.9,329.5,221.8,65.4,87.7,522.2,347.5,379.6,330.2,112.3,226.8,460.6,277.1,88.2
125,113,69.6,993.5,687.9,329.9,227.2,56.2,95.2,543.7,317.6,399.3,332.2,113.9,220.8,452.7,276.4,85.5
105.7,116.7,72.9,968.7,675.7,356,238.4,63.5,99,555.9,321.3,415.7,344,121.1,220.1,469.6,261.5,76.5
127.2,125.4,79.3,946.5,665.1,379.7,245.9,71.8,96,546.1,352.4,394.8,343,124.3,221,474.7,264.5,75.3
127.2,130.5,78.6,949,671.2,341.5,251.3,71.5,103.2,549,379,375.8,349.6,116.8,223.8,483.8,254.7,94.2
127.2,133.9,82.1,973.9,683.9,306.5,250.3,59.7,110.8,548,352.8,369.6,357.6,126.3,226.1,486.7,265.3,103.6
127.2,123.9,82.3,948.4,679.1,277.6,256.9,68.9,102.7,546.1,347.7,345.9,360.3,120.3,231.3,487.5,260.6,109.7
